chi_square mass posx posy ellipticity position_angle concentration
2.771629e+01  1.356227e+12  3.738105e-01  5.499688e-01  6.777331e-02 -3.079906e+01  3.505516e+01 
2.811715e+01  1.343896e+12  3.768731e-01  5.505465e-01  6.747611e-02 -3.060191e+01  3.523971e+01 
2.811180e+01  1.355406e+12  3.718702e-01  5.517006e-01  6.717211e-02 -3.064797e+01  3.503710e+01 
2.989234e+01  1.351935e+12  3.708058e-01  5.573762e-01  6.904919e-02 -3.063701e+01  3.517677e+01 
2.826212e+01  1.323530e+12  3.708983e-01  5.509936e-01  6.750750e-02 -3.074696e+01  3.543666e+01 
2.930579e+01  1.321601e+12  3.734452e-01  5.505747e-01  6.781757e-02 -3.034623e+01  3.545903e+01 
2.959865e+01  1.310217e+12  3.797913e-01  5.509940e-01  6.782567e-02 -3.063414e+01  3.554616e+01 
2.998772e+01  1.313599e+12  3.803902e-01  5.457676e-01  6.784731e-02 -3.049769e+01  3.577751e+01 
3.047437e+01  1.292366e+12  3.712370e-01  5.394098e-01  6.695384e-02 -3.066812e+01  3.609544e+01 
3.170049e+01  1.275510e+12  3.729617e-01  5.411943e-01  6.589851e-02 -3.081436e+01  3.604813e+01 
3.088647e+01  1.281242e+12  3.724450e-01  5.416519e-01  6.487077e-02 -3.093258e+01  3.601451e+01 
3.205900e+01  1.279832e+12  3.737882e-01  5.383234e-01  6.437662e-02 -3.063394e+01  3.609348e+01 
3.325405e+01  1.284359e+12  3.655079e-01  5.459718e-01  6.504855e-02 -3.091256e+01  3.583138e+01 
3.293074e+01  1.279034e+12  3.637879e-01  5.525135e-01  6.523497e-02 -3.101908e+01  3.647926e+01 
3.191297e+01  1.275370e+12  3.611779e-01  5.510614e-01  6.560300e-02 -3.104648e+01  3.629963e+01 
3.226478e+01  1.272704e+12  3.616434e-01  5.510680e-01  6.505997e-02 -3.064203e+01  3.639988e+01 
3.408370e+01  1.282991e+12  3.654772e-01  5.476443e-01  6.334908e-02 -3.119783e+01  3.649606e+01 
2.803145e+01  1.259441e+12  3.733439e-01  5.480328e-01  6.390850e-02 -3.083112e+01  3.647771e+01 
2.976456e+01  1.245888e+12  3.709162e-01  5.556697e-01  6.261002e-02 -3.064835e+01  3.657058e+01 
3.130751e+01  1.246940e+12  3.732184e-01  5.626882e-01  6.300504e-02 -3.102996e+01  3.657837e+01 
3.342907e+01  1.230118e+12  3.789129e-01  5.518421e-01  6.456030e-02 -3.130436e+01  3.665745e+01 
2.939689e+01  1.217109e+12  3.785671e-01  5.540981e-01  6.273148e-02 -3.117621e+01  3.710128e+01 
3.072314e+01  1.182487e+12  3.768724e-01  5.502350e-01  6.474448e-02 -3.092674e+01  3.753820e+01 
3.238496e+01  1.176736e+12  3.755134e-01  5.420348e-01  6.553142e-02 -3.087871e+01  3.768026e+01 
3.093235e+01  1.190256e+12  3.746840e-01  5.474820e-01  6.607962e-02 -3.063577e+01  3.804419e+01 
3.105582e+01  1.195251e+12  3.711368e-01  5.615852e-01  6.458756e-02 -3.071996e+01  3.770599e+01 
3.029073e+01  1.206017e+12  3.738889e-01  5.562637e-01  6.490372e-02 -3.082820e+01  3.767931e+01 
2.841026e+01  1.203885e+12  3.755839e-01  5.532570e-01  6.437833e-02 -3.087840e+01  3.730794e+01 
3.174304e+01  1.202767e+12  3.687132e-01  5.531953e-01  6.405829e-02 -3.058391e+01  3.719588e+01 
2.959130e+01  1.212361e+12  3.721566e-01  5.483656e-01  6.386450e-02 -3.057812e+01  3.712753e+01 
3.044926e+01  1.218160e+12  3.744888e-01  5.513013e-01  6.567124e-02 -3.012049e+01  3.723661e+01 
3.534893e+01  1.226946e+12  3.818591e-01  5.507533e-01  6.438162e-02 -2.970851e+01  3.701060e+01 
3.527214e+01  1.225762e+12  3.814875e-01  5.507197e-01  6.553984e-02 -2.973933e+01  3.695217e+01 
3.212974e+01  1.207637e+12  3.788037e-01  5.492563e-01  6.621683e-02 -3.023908e+01  3.712041e+01 
3.518420e+01  1.199501e+12  3.820286e-01  5.480477e-01  6.473865e-02 -3.055138e+01  3.710792e+01 
3.211426e+01  1.210168e+12  3.809328e-01  5.401888e-01  6.552896e-02 -3.060554e+01  3.729429e+01 
3.266919e+01  1.226174e+12  3.819149e-01  5.441168e-01  6.342614e-02 -3.024365e+01  3.725191e+01 
3.400719e+01  1.234570e+12  3.806627e-01  5.415507e-01  6.467739e-02 -3.014602e+01  3.713284e+01 
3.144727e+01  1.239273e+12  3.825573e-01  5.456955e-01  6.630497e-02 -3.047024e+01  3.704169e+01 
2.821896e+01  1.233665e+12  3.778206e-01  5.480220e-01  6.496359e-02 -3.073722e+01  3.691531e+01 
2.863696e+01  1.214355e+12  3.754618e-01  5.506915e-01  6.409947e-02 -3.046399e+01  3.737720e+01 
3.048659e+01  1.221167e+12  3.758594e-01  5.478897e-01  6.369999e-02 -3.072497e+01  3.745603e+01 
2.997773e+01  1.216866e+12  3.729417e-01  5.456641e-01  6.426089e-02 -3.114770e+01  3.708741e+01 
2.899850e+01  1.223695e+12  3.754359e-01  5.478297e-01  6.489482e-02 -3.121435e+01  3.710906e+01 
2.998733e+01  1.232142e+12  3.758740e-01  5.442369e-01  6.314445e-02 -3.085845e+01  3.717096e+01 
2.956855e+01  1.258703e+12  3.784922e-01  5.445258e-01  6.045267e-02 -3.076071e+01  3.654854e+01 
3.339466e+01  1.269475e+12  3.849944e-01  5.423049e-01  5.926019e-02 -3.075541e+01  3.627125e+01 
3.525840e+01  1.274353e+12  3.849940e-01  5.512553e-01  5.890426e-02 -3.077686e+01  3.665585e+01 
3.653950e+01  1.240575e+12  3.917555e-01  5.512325e-01  5.918613e-02 -3.116803e+01  3.664943e+01 
3.569322e+01  1.242306e+12  3.866327e-01  5.499852e-01  5.986650e-02 -3.114577e+01  3.712028e+01 
2.880511e+01  1.241223e+12  3.813908e-01  5.515973e-01  6.040525e-02 -3.074580e+01  3.677290e+01 
3.088110e+01  1.253047e+12  3.859070e-01  5.531557e-01  5.958986e-02 -3.044821e+01  3.659411e+01 
2.973851e+01  1.256663e+12  3.789671e-01  5.527707e-01  5.970594e-02 -3.091558e+01  3.676227e+01 
2.880497e+01  1.249417e+12  3.772033e-01  5.484098e-01  5.972437e-02 -3.079825e+01  3.680318e+01 
2.946009e+01  1.238110e+12  3.725917e-01  5.488218e-01  5.955105e-02 -3.095548e+01  3.670463e+01 
2.910283e+01  1.248382e+12  3.773478e-01  5.477904e-01  6.140583e-02 -3.050684e+01  3.661250e+01 
2.894222e+01  1.243300e+12  3.748291e-01  5.520427e-01  6.085509e-02 -3.046417e+01  3.688563e+01 
2.871471e+01  1.233347e+12  3.738027e-01  5.539543e-01  6.148546e-02 -3.068236e+01  3.680708e+01 
2.992519e+01  1.215075e+12  3.748944e-01  5.585071e-01  6.418291e-02 -3.054616e+01  3.739455e+01 
3.192355e+01  1.239909e+12  3.724882e-01  5.546681e-01  6.439266e-02 -3.037803e+01  3.712023e+01 
3.023292e+01  1.238999e+12  3.750611e-01  5.467318e-01  6.455804e-02 -3.061065e+01  3.712096e+01 
3.031860e+01  1.215173e+12  3.774538e-01  5.525273e-01  6.401997e-02 -3.053448e+01  3.699606e+01 
2.866607e+01  1.226273e+12  3.794182e-01  5.540835e-01  6.376261e-02 -3.056565e+01  3.713621e+01 
2.936153e+01  1.226555e+12  3.773258e-01  5.437872e-01  6.409185e-02 -3.067661e+01  3.713439e+01 
3.126694e+01  1.256667e+12  3.781565e-01  5.502212e-01  6.477630e-02 -3.087436e+01  3.688113e+01 
3.357742e+01  1.236315e+12  3.804924e-01  5.578955e-01  6.340408e-02 -3.096603e+01  3.650762e+01 
3.073042e+01  1.251332e+12  3.731243e-01  5.603591e-01  6.362766e-02 -3.116459e+01  3.650556e+01 
3.219204e+01  1.260230e+12  3.714008e-01  5.609014e-01  6.322035e-02 -3.097900e+01  3.672102e+01 
2.948244e+01  1.249849e+12  3.745088e-01  5.560196e-01  6.395736e-02 -3.079585e+01  3.646323e+01 
3.241675e+01  1.225453e+12  3.687414e-01  5.486841e-01  6.593719e-02 -3.067752e+01  3.675467e+01 
3.009910e+01  1.226503e+12  3.715618e-01  5.515737e-01  6.671174e-02 -3.114971e+01  3.731453e+01 
3.205417e+01  1.179606e+12  3.693171e-01  5.448802e-01  6.591688e-02 -3.144847e+01  3.775500e+01 
2.894857e+01  1.175838e+12  3.777828e-01  5.500336e-01  6.520671e-02 -3.115944e+01  3.788610e+01 
2.981221e+01  1.175821e+12  3.783035e-01  5.550190e-01  6.388050e-02 -3.105131e+01  3.773988e+01 
2.987825e+01  1.179781e+12  3.797478e-01  5.504304e-01  6.267059e-02 -3.064214e+01  3.767046e+01 
3.036895e+01  1.177225e+12  3.753746e-01  5.493510e-01  6.218738e-02 -3.030362e+01  3.776987e+01 
3.116856e+01  1.184708e+12  3.688170e-01  5.444283e-01  6.287472e-02 -3.041277e+01  3.797441e+01 
3.232558e+01  1.176011e+12  3.643850e-01  5.440012e-01  6.358824e-02 -3.051326e+01  3.813104e+01 
3.137729e+01  1.193498e+12  3.647022e-01  5.490340e-01  6.395522e-02 -3.066453e+01  3.785433e+01 
3.124944e+01  1.191734e+12  3.691540e-01  5.483301e-01  6.517278e-02 -3.091731e+01  3.801456e+01 
2.882028e+01  1.170460e+12  3.736819e-01  5.576240e-01  6.731809e-02 -3.062707e+01  3.810121e+01 
2.786868e+01  1.164764e+12  3.767469e-01  5.494604e-01  6.528258e-02 -3.075813e+01  3.812984e+01 
3.014269e+01  1.140108e+12  3.741444e-01  5.598084e-01  6.476794e-02 -3.045143e+01  3.857793e+01 
3.486017e+01  1.138529e+12  3.765020e-01  5.611893e-01  6.496019e-02 -3.002849e+01  3.841396e+01 
3.313634e+01  1.137617e+12  3.767833e-01  5.533211e-01  6.440074e-02 -3.077463e+01  3.824584e+01 
3.280543e+01  1.163455e+12  3.802093e-01  5.452568e-01  6.456927e-02 -3.053410e+01  3.788574e+01 
2.943400e+01  1.179921e+12  3.813861e-01  5.499299e-01  6.607405e-02 -3.039491e+01  3.788816e+01 
2.998463e+01  1.160331e+12  3.810846e-01  5.538092e-01  6.622607e-02 -3.102810e+01  3.805156e+01 
2.786524e+01  1.171056e+12  3.772152e-01  5.538121e-01  6.832564e-02 -3.090705e+01  3.809492e+01 
2.790790e+01  1.158704e+12  3.779350e-01  5.545956e-01  6.854254e-02 -3.080638e+01  3.829167e+01 
2.830356e+01  1.155552e+12  3.743521e-01  5.511317e-01  6.767742e-02 -3.058729e+01  3.850513e+01 
3.087168e+01  1.144598e+12  3.702058e-01  5.548213e-01  6.769622e-02 -3.058937e+01  3.828636e+01 
2.900502e+01  1.154084e+12  3.747221e-01  5.591620e-01  6.903360e-02 -3.091270e+01  3.840524e+01 
2.843168e+01  1.145198e+12  3.730504e-01  5.540415e-01  6.908047e-02 -3.075288e+01  3.839093e+01 
