chi_square velocity_dispersion posx posy ellipticity position_angle
1.529380e+01  1.801744e+02  3.796457e-01  5.536874e-01  1.241730e-01 -3.081147e+01 
1.515148e+01  1.789836e+02  3.793157e-01  5.503645e-01  1.263423e-01 -3.106464e+01 
1.687776e+01  1.781138e+02  3.763981e-01  5.544586e-01  1.273610e-01 -3.102754e+01 
1.619893e+01  1.787028e+02  3.747982e-01  5.561235e-01  1.264742e-01 -3.018135e+01 
1.408106e+01  1.794773e+02  3.761148e-01  5.528144e-01  1.251556e-01 -3.044512e+01 
1.361302e+01  1.789661e+02  3.721316e-01  5.557812e-01  1.259859e-01 -3.081644e+01 
1.622880e+01  1.801181e+02  3.678192e-01  5.545161e-01  1.263725e-01 -3.064152e+01 
1.617608e+01  1.798618e+02  3.664294e-01  5.531857e-01  1.274308e-01 -3.058512e+01 
1.602583e+01  1.796946e+02  3.664025e-01  5.589768e-01  1.273281e-01 -3.064355e+01 
1.584929e+01  1.793939e+02  3.673021e-01  5.608991e-01  1.288268e-01 -3.057411e+01 
2.843628e+01  1.815002e+02  3.623995e-01  5.548576e-01  1.281559e-01 -3.066191e+01 
2.466564e+01  1.809499e+02  3.620762e-01  5.592074e-01  1.296175e-01 -3.126311e+01 
1.916839e+01  1.798638e+02  3.633839e-01  5.525241e-01  1.295098e-01 -3.150237e+01 
1.914570e+01  1.800746e+02  3.622935e-01  5.587190e-01  1.285753e-01 -3.117545e+01 
2.141984e+01  1.792663e+02  3.587472e-01  5.629099e-01  1.280496e-01 -3.108155e+01 
2.026434e+01  1.784288e+02  3.626134e-01  5.505856e-01  1.264162e-01 -3.066418e+01 
1.897269e+01  1.789141e+02  3.635267e-01  5.530528e-01  1.271448e-01 -3.035229e+01 
1.897800e+01  1.789125e+02  3.681875e-01  5.633623e-01  1.263655e-01 -3.016700e+01 
1.594566e+01  1.789476e+02  3.719914e-01  5.619286e-01  1.256360e-01 -3.030054e+01 
1.633752e+01  1.790595e+02  3.687273e-01  5.656546e-01  1.253067e-01 -3.108244e+01 
1.459384e+01  1.794310e+02  3.766978e-01  5.663892e-01  1.254820e-01 -3.097926e+01 
1.562259e+01  1.800087e+02  3.782452e-01  5.654846e-01  1.258952e-01 -3.085838e+01 
1.394031e+01  1.796173e+02  3.820230e-01  5.617085e-01  1.250492e-01 -3.076555e+01 
1.598416e+01  1.789958e+02  3.829709e-01  5.557498e-01  1.249677e-01 -3.017252e+01 
2.107566e+01  1.778622e+02  3.818971e-01  5.516875e-01  1.238495e-01 -3.024956e+01 
1.657760e+01  1.787792e+02  3.775450e-01  5.527615e-01  1.246589e-01 -3.014207e+01 
2.048362e+01  1.791549e+02  3.768045e-01  5.604746e-01  1.241385e-01 -2.969201e+01 
2.017055e+01  1.781593e+02  3.755933e-01  5.616888e-01  1.235914e-01 -2.999194e+01 
1.727081e+01  1.799449e+02  3.732096e-01  5.614669e-01  1.228255e-01 -3.019246e+01 
1.939551e+01  1.801000e+02  3.740135e-01  5.606751e-01  1.232210e-01 -2.998228e+01 
1.539311e+01  1.790180e+02  3.815724e-01  5.546385e-01  1.217931e-01 -3.024948e+01 
1.463359e+01  1.791496e+02  3.829542e-01  5.526054e-01  1.210966e-01 -3.067743e+01 
1.530412e+01  1.800117e+02  3.833159e-01  5.592064e-01  1.192453e-01 -3.060511e+01 
1.901149e+01  1.806238e+02  3.827822e-01  5.517229e-01  1.185840e-01 -3.073059e+01 
1.731853e+01  1.783941e+02  3.876835e-01  5.608665e-01  1.163872e-01 -3.105797e+01 
1.734402e+01  1.791161e+02  3.904227e-01  5.668116e-01  1.161810e-01 -3.050154e+01 
1.800643e+01  1.784548e+02  3.890266e-01  5.684913e-01  1.163643e-01 -3.060317e+01 
1.857848e+01  1.797545e+02  3.899125e-01  5.671791e-01  1.142014e-01 -3.108153e+01 
1.863618e+01  1.792622e+02  3.940962e-01  5.620208e-01  1.141002e-01 -3.068862e+01 
1.733620e+01  1.792056e+02  3.881601e-01  5.670814e-01  1.140796e-01 -3.120329e+01 
1.675010e+01  1.794134e+02  3.830627e-01  5.700473e-01  1.136487e-01 -3.117075e+01 
1.648698e+01  1.788537e+02  3.827350e-01  5.708127e-01  1.133295e-01 -3.105283e+01 
1.886126e+01  1.778436e+02  3.773802e-01  5.668385e-01  1.123336e-01 -3.061236e+01 
1.985490e+01  1.802953e+02  3.848856e-01  5.650090e-01  1.108279e-01 -3.017080e+01 
1.882027e+01  1.780834e+02  3.847877e-01  5.583643e-01  1.104051e-01 -3.024615e+01 
1.859899e+01  1.804852e+02  3.831650e-01  5.642266e-01  1.098829e-01 -3.054512e+01 
1.613381e+01  1.796079e+02  3.862381e-01  5.600493e-01  1.100223e-01 -3.029618e+01 
1.547826e+01  1.790030e+02  3.878198e-01  5.591419e-01  1.097659e-01 -3.088568e+01 
1.547793e+01  1.786144e+02  3.858869e-01  5.647839e-01  1.100973e-01 -3.083633e+01 
1.501322e+01  1.793469e+02  3.822719e-01  5.676078e-01  1.097606e-01 -3.099946e+01 
1.809220e+01  1.790792e+02  3.760226e-01  5.742588e-01  1.086606e-01 -3.075142e+01 
1.712431e+01  1.780708e+02  3.747739e-01  5.639053e-01  1.083713e-01 -3.091032e+01 
1.655514e+01  1.785000e+02  3.740518e-01  5.574710e-01  1.082419e-01 -3.133140e+01 
2.107500e+01  1.794621e+02  3.709542e-01  5.507760e-01  1.082626e-01 -3.180731e+01 
2.259004e+01  1.797654e+02  3.741614e-01  5.447744e-01  1.096310e-01 -3.168806e+01 
2.329451e+01  1.794908e+02  3.783843e-01  5.461254e-01  1.084768e-01 -3.178632e+01 
2.212001e+01  1.800204e+02  3.821229e-01  5.536493e-01  1.089407e-01 -3.178390e+01 
2.608265e+01  1.796357e+02  3.798899e-01  5.497248e-01  1.084987e-01 -3.208076e+01 
2.812683e+01  1.798655e+02  3.828434e-01  5.431946e-01  1.084233e-01 -3.184800e+01 
2.424181e+01  1.802559e+02  3.841856e-01  5.464737e-01  1.077424e-01 -3.153685e+01 
1.783750e+01  1.790089e+02  3.807251e-01  5.501253e-01  1.084539e-01 -3.136355e+01 
1.854437e+01  1.797794e+02  3.787532e-01  5.472523e-01  1.094568e-01 -3.131526e+01 
1.669354e+01  1.797811e+02  3.791524e-01  5.513833e-01  1.105176e-01 -3.129684e+01 
1.731687e+01  1.805089e+02  3.727537e-01  5.566015e-01  1.111256e-01 -3.084435e+01 
1.493775e+01  1.787489e+02  3.715823e-01  5.597239e-01  1.113663e-01 -3.106291e+01 
1.592384e+01  1.797783e+02  3.726621e-01  5.610227e-01  1.109157e-01 -3.133412e+01 
1.528439e+01  1.792540e+02  3.714638e-01  5.609849e-01  1.112007e-01 -3.129463e+01 
2.176305e+01  1.809646e+02  3.719233e-01  5.589722e-01  1.096654e-01 -3.121626e+01 
1.691944e+01  1.792907e+02  3.724911e-01  5.580474e-01  1.094832e-01 -3.156819e+01 
1.573817e+01  1.792432e+02  3.689273e-01  5.610828e-01  1.089858e-01 -3.118540e+01 
1.758187e+01  1.793640e+02  3.665386e-01  5.612123e-01  1.079462e-01 -3.134931e+01 
2.110542e+01  1.779033e+02  3.682269e-01  5.647665e-01  1.096779e-01 -3.120462e+01 
1.817387e+01  1.797359e+02  3.685484e-01  5.682479e-01  1.100347e-01 -3.083335e+01 
1.552815e+01  1.786870e+02  3.698879e-01  5.598082e-01  1.105316e-01 -3.096759e+01 
1.780342e+01  1.783151e+02  3.692539e-01  5.646290e-01  1.109682e-01 -3.085060e+01 
1.646871e+01  1.803227e+02  3.770736e-01  5.528333e-01  1.107691e-01 -3.090525e+01 
1.613171e+01  1.798602e+02  3.732123e-01  5.479159e-01  1.140767e-01 -3.071095e+01 
1.661584e+01  1.796523e+02  3.684928e-01  5.481796e-01  1.146386e-01 -3.074222e+01 
1.546134e+01  1.789099e+02  3.729133e-01  5.501429e-01  1.131630e-01 -3.092225e+01 
1.429253e+01  1.794583e+02  3.703607e-01  5.559340e-01  1.141200e-01 -3.091477e+01 
1.772607e+01  1.783447e+02  3.688140e-01  5.528582e-01  1.134805e-01 -3.092309e+01 
1.689496e+01  1.790231e+02  3.688529e-01  5.477322e-01  1.148355e-01 -3.089379e+01 
1.903109e+01  1.807800e+02  3.746842e-01  5.546756e-01  1.132869e-01 -3.062501e+01 
1.630399e+01  1.798320e+02  3.680219e-01  5.527312e-01  1.141757e-01 -3.061254e+01 
1.735634e+01  1.801228e+02  3.735127e-01  5.527005e-01  1.153139e-01 -3.025056e+01 
1.853209e+01  1.784141e+02  3.806484e-01  5.604158e-01  1.149880e-01 -2.999080e+01 
1.759253e+01  1.799272e+02  3.836432e-01  5.666830e-01  1.134440e-01 -3.029016e+01 
2.397310e+01  1.806059e+02  3.924944e-01  5.636347e-01  1.145944e-01 -3.027822e+01 
1.711916e+01  1.795007e+02  3.907530e-01  5.640921e-01  1.136740e-01 -3.085030e+01 
1.498947e+01  1.792104e+02  3.849929e-01  5.577719e-01  1.128823e-01 -3.039635e+01 
1.592144e+01  1.797548e+02  3.823059e-01  5.504976e-01  1.102005e-01 -3.066971e+01 
1.491187e+01  1.799925e+02  3.794596e-01  5.555262e-01  1.104606e-01 -3.061548e+01 
1.445998e+01  1.795820e+02  3.740347e-01  5.526325e-01  1.091758e-01 -3.072695e+01 
1.446511e+01  1.798125e+02  3.752262e-01  5.558107e-01  1.083698e-01 -3.062261e+01 
1.516143e+01  1.797084e+02  3.747434e-01  5.623041e-01  1.092027e-01 -3.045143e+01 
1.434536e+01  1.793379e+02  3.832290e-01  5.604335e-01  1.090056e-01 -3.045196e+01 
1.535999e+01  1.799576e+02  3.816374e-01  5.626546e-01  1.083537e-01 -3.054825e+01 
1.419305e+01  1.792872e+02  3.807340e-01  5.620308e-01  1.079498e-01 -3.043822e+01 
1.388372e+01  1.793649e+02  3.791172e-01  5.585107e-01  1.075497e-01 -3.048339e+01 
1.338654e+01  1.791513e+02  3.787427e-01  5.603065e-01  1.077836e-01 -3.064929e+01 
1.568572e+01  1.798982e+02  3.802671e-01  5.525566e-01  1.084796e-01 -3.103664e+01 
1.657541e+01  1.802282e+02  3.800591e-01  5.639871e-01  1.091123e-01 -3.102041e+01 
1.519081e+01  1.789821e+02  3.761950e-01  5.651635e-01  1.090251e-01 -3.126469e+01 
1.424642e+01  1.796615e+02  3.741473e-01  5.563119e-01  1.095223e-01 -3.106045e+01 
1.454556e+01  1.785252e+02  3.800369e-01  5.581205e-01  1.103532e-01 -3.076241e+01 
1.603069e+01  1.791528e+02  3.710929e-01  5.542456e-01  1.097001e-01 -3.035383e+01 
1.520178e+01  1.796543e+02  3.783258e-01  5.534118e-01  1.105559e-01 -3.036263e+01 
1.440090e+01  1.787699e+02  3.806390e-01  5.547783e-01  1.116498e-01 -3.075884e+01 
1.478073e+01  1.798119e+02  3.779789e-01  5.520282e-01  1.114764e-01 -3.068819e+01 
1.672074e+01  1.794360e+02  3.798576e-01  5.465211e-01  1.114767e-01 -3.078120e+01 
2.130692e+01  1.802339e+02  3.786182e-01  5.416883e-01  1.107341e-01 -3.056524e+01 
2.046593e+01  1.792516e+02  3.819228e-01  5.420031e-01  1.101985e-01 -3.056143e+01 
2.160477e+01  1.794661e+02  3.750932e-01  5.393100e-01  1.094914e-01 -3.051731e+01 
2.530343e+01  1.803968e+02  3.838016e-01  5.402599e-01  1.086656e-01 -3.036396e+01 
2.425588e+01  1.811235e+02  3.784232e-01  5.459527e-01  1.095638e-01 -3.075601e+01 
1.804383e+01  1.801014e+02  3.746301e-01  5.460226e-01  1.106972e-01 -3.099575e+01 
1.768384e+01  1.803983e+02  3.716847e-01  5.507140e-01  1.105742e-01 -3.090897e+01 
2.004987e+01  1.787222e+02  3.723581e-01  5.429012e-01  1.109758e-01 -3.067700e+01 
2.396154e+01  1.792876e+02  3.782556e-01  5.368402e-01  1.099348e-01 -3.059400e+01 
2.505024e+01  1.779091e+02  3.659431e-01  5.463323e-01  1.085724e-01 -3.060225e+01 
2.561597e+01  1.773888e+02  3.709346e-01  5.506237e-01  1.089157e-01 -3.052127e+01 
1.883645e+01  1.804365e+02  3.700788e-01  5.497157e-01  1.094793e-01 -3.062109e+01 
1.518850e+01  1.794211e+02  3.700564e-01  5.553311e-01  1.087266e-01 -3.058723e+01 
1.517990e+01  1.796403e+02  3.757117e-01  5.553989e-01  1.084415e-01 -3.034726e+01 
1.578676e+01  1.794702e+02  3.734922e-01  5.562392e-01  1.075776e-01 -3.027360e+01 
1.782499e+01  1.783843e+02  3.694901e-01  5.616185e-01  1.070039e-01 -3.051974e+01 
1.823130e+01  1.791448e+02  3.635848e-01  5.566426e-01  1.084693e-01 -3.066621e+01 
1.945096e+01  1.799023e+02  3.645951e-01  5.629726e-01  1.087059e-01 -3.061335e+01 
1.818043e+01  1.803687e+02  3.689035e-01  5.606782e-01  1.090396e-01 -3.078059e+01 
1.627542e+01  1.794042e+02  3.728358e-01  5.622152e-01  1.087444e-01 -3.026351e+01 
1.497342e+01  1.789648e+02  3.759012e-01  5.638102e-01  1.066447e-01 -3.042572e+01 
1.515368e+01  1.783588e+02  3.775740e-01  5.617097e-01  1.074474e-01 -3.076003e+01 
1.405391e+01  1.794344e+02  3.758779e-01  5.627198e-01  1.079628e-01 -3.107426e+01 
1.557297e+01  1.793704e+02  3.755039e-01  5.678834e-01  1.079525e-01 -3.056984e+01 
1.847927e+01  1.784844e+02  3.747305e-01  5.669348e-01  1.097153e-01 -3.020284e+01 
1.577082e+01  1.785664e+02  3.749062e-01  5.618422e-01  1.095817e-01 -3.040429e+01 
1.612888e+01  1.789406e+02  3.753852e-01  5.669966e-01  1.079855e-01 -3.038502e+01 
1.563926e+01  1.794923e+02  3.744534e-01  5.589562e-01  1.105130e-01 -3.024078e+01 
1.649644e+01  1.795665e+02  3.775675e-01  5.635511e-01  1.089499e-01 -3.016309e+01 
1.618595e+01  1.800879e+02  3.729880e-01  5.596812e-01  1.091566e-01 -3.049518e+01 
1.527824e+01  1.789460e+02  3.700245e-01  5.556256e-01  1.082622e-01 -3.104397e+01 
1.685478e+01  1.784640e+02  3.689898e-01  5.589968e-01  1.085802e-01 -3.105232e+01 
1.637751e+01  1.803142e+02  3.739083e-01  5.552421e-01  1.080421e-01 -3.073414e+01 
1.577988e+01  1.784817e+02  3.735733e-01  5.546382e-01  1.067696e-01 -3.083069e+01 
1.624414e+01  1.785488e+02  3.777636e-01  5.513697e-01  1.078742e-01 -3.061697e+01 
1.891485e+01  1.786810e+02  3.748386e-01  5.519432e-01  1.086734e-01 -3.004777e+01 
1.573230e+01  1.794881e+02  3.749405e-01  5.520654e-01  1.087592e-01 -3.033730e+01 
1.468111e+01  1.796206e+02  3.815431e-01  5.581366e-01  1.097431e-01 -3.039443e+01 
1.519062e+01  1.785567e+02  3.814833e-01  5.551783e-01  1.087115e-01 -3.070662e+01 
1.456581e+01  1.789576e+02  3.798340e-01  5.638660e-01  1.099373e-01 -3.042311e+01 
1.518108e+01  1.790103e+02  3.818590e-01  5.679782e-01  1.089483e-01 -3.053633e+01 
1.578635e+01  1.792829e+02  3.787023e-01  5.702781e-01  1.096302e-01 -3.066449e+01 
1.443910e+01  1.798897e+02  3.793382e-01  5.599955e-01  1.094326e-01 -3.096935e+01 
1.390932e+01  1.791061e+02  3.818634e-01  5.574835e-01  1.098837e-01 -3.098060e+01 
1.513469e+01  1.794663e+02  3.863309e-01  5.563572e-01  1.105114e-01 -3.067677e+01 
1.531876e+01  1.798954e+02  3.840030e-01  5.563656e-01  1.108258e-01 -3.086771e+01 
1.718200e+01  1.804372e+02  3.823530e-01  5.575988e-01  1.098860e-01 -3.082027e+01 
1.491587e+01  1.795672e+02  3.780046e-01  5.672862e-01  1.086064e-01 -3.092329e+01 
1.501268e+01  1.796252e+02  3.779437e-01  5.632811e-01  1.068715e-01 -3.123620e+01 
1.653515e+01  1.799321e+02  3.842178e-01  5.675151e-01  1.081500e-01 -3.072762e+01 
1.534020e+01  1.794945e+02  3.824604e-01  5.669267e-01  1.089531e-01 -3.048916e+01 
1.616708e+01  1.786145e+02  3.769764e-01  5.686444e-01  1.097257e-01 -3.112141e+01 
2.114794e+01  1.777912e+02  3.743443e-01  5.686284e-01  1.110886e-01 -3.130624e+01 
1.665537e+01  1.786433e+02  3.741970e-01  5.692032e-01  1.126360e-01 -3.065765e+01 
2.024093e+01  1.805832e+02  3.711692e-01  5.568169e-01  1.119788e-01 -3.025559e+01 
2.009104e+01  1.785639e+02  3.689752e-01  5.652457e-01  1.116530e-01 -3.019270e+01 
1.945113e+01  1.780447e+02  3.708760e-01  5.598652e-01  1.122842e-01 -3.035338e+01 
1.507635e+01  1.787814e+02  3.754973e-01  5.599188e-01  1.123401e-01 -3.035904e+01 
1.572012e+01  1.790162e+02  3.796509e-01  5.563223e-01  1.108456e-01 -3.017828e+01 
1.538976e+01  1.788154e+02  3.752314e-01  5.565528e-01  1.107179e-01 -3.032517e+01 
1.476963e+01  1.786487e+02  3.777122e-01  5.557858e-01  1.096583e-01 -3.054806e+01 
1.485179e+01  1.784509e+02  3.809342e-01  5.595948e-01  1.103436e-01 -3.089183e+01 
1.655041e+01  1.797696e+02  3.848688e-01  5.533603e-01  1.115638e-01 -3.109180e+01 
1.421451e+01  1.794416e+02  3.837119e-01  5.577901e-01  1.111095e-01 -3.092408e+01 
1.415378e+01  1.794253e+02  3.759929e-01  5.623765e-01  1.121051e-01 -3.115556e+01 
1.437856e+01  1.794275e+02  3.746031e-01  5.606467e-01  1.109319e-01 -3.121653e+01 
1.394174e+01  1.787585e+02  3.800351e-01  5.612743e-01  1.099084e-01 -3.063018e+01 
2.036988e+01  1.776978e+02  3.828007e-01  5.612501e-01  1.109432e-01 -3.030531e+01 
1.714826e+01  1.790447e+02  3.737690e-01  5.583313e-01  1.089053e-01 -3.008073e+01 
1.814058e+01  1.785509e+02  3.724844e-01  5.602788e-01  1.089903e-01 -3.014711e+01 
1.715820e+01  1.782827e+02  3.732616e-01  5.604419e-01  1.095112e-01 -3.041394e+01 
1.663320e+01  1.784807e+02  3.694710e-01  5.567824e-01  1.114469e-01 -3.065074e+01 
1.788101e+01  1.801975e+02  3.668470e-01  5.538750e-01  1.130178e-01 -3.062843e+01 
1.672781e+01  1.789628e+02  3.657080e-01  5.603474e-01  1.134590e-01 -3.096616e+01 
1.560565e+01  1.796719e+02  3.701223e-01  5.635086e-01  1.137003e-01 -3.074082e+01 
1.780414e+01  1.803911e+02  3.683131e-01  5.538672e-01  1.133581e-01 -3.081387e+01 
1.669811e+01  1.792030e+02  3.668272e-01  5.541580e-01  1.131556e-01 -3.050415e+01 
1.762109e+01  1.794463e+02  3.673091e-01  5.486375e-01  1.139225e-01 -3.047849e+01 
1.629869e+01  1.794327e+02  3.698157e-01  5.522765e-01  1.132592e-01 -3.037903e+01 
1.620711e+01  1.802988e+02  3.747516e-01  5.584048e-01  1.129647e-01 -3.058252e+01 
1.635750e+01  1.797857e+02  3.709074e-01  5.509846e-01  1.118114e-01 -3.045807e+01 
1.546979e+01  1.792698e+02  3.685920e-01  5.522124e-01  1.123900e-01 -3.082546e+01 
1.506631e+01  1.795868e+02  3.705064e-01  5.571199e-01  1.119372e-01 -3.054051e+01 
2.436701e+01  1.813156e+02  3.705838e-01  5.528403e-01  1.109995e-01 -3.070437e+01 
1.867654e+01  1.793090e+02  3.698892e-01  5.515779e-01  1.108857e-01 -3.160151e+01 
1.784203e+01  1.791239e+02  3.715821e-01  5.595286e-01  1.108319e-01 -3.165414e+01 
1.906791e+01  1.789682e+02  3.749795e-01  5.543202e-01  1.109243e-01 -3.173695e+01 
1.884156e+01  1.801800e+02  3.735004e-01  5.496555e-01  1.103852e-01 -3.140333e+01 
1.988819e+01  1.787028e+02  3.778547e-01  5.484222e-01  1.107834e-01 -3.150782e+01 
1.978522e+01  1.804956e+02  3.717558e-01  5.602004e-01  1.099546e-01 -3.143577e+01 
1.675564e+01  1.802760e+02  3.746675e-01  5.595293e-01  1.103108e-01 -3.120449e+01 
1.771949e+01  1.804575e+02  3.714458e-01  5.599113e-01  1.097001e-01 -3.099330e+01 
1.449696e+01  1.799515e+02  3.742901e-01  5.572071e-01  1.118337e-01 -3.077312e+01 
1.553244e+01  1.782929e+02  3.780445e-01  5.619380e-01  1.099289e-01 -3.099035e+01 
1.419115e+01  1.791682e+02  3.803132e-01  5.546748e-01  1.093346e-01 -3.101000e+01 
1.390863e+01  1.788747e+02  3.817288e-01  5.573603e-01  1.104794e-01 -3.078912e+01 
1.488485e+01  1.797681e+02  3.817132e-01  5.552058e-01  1.111561e-01 -3.102502e+01 
1.604698e+01  1.798099e+02  3.805673e-01  5.518539e-01  1.113992e-01 -3.115230e+01 
1.803330e+01  1.796693e+02  3.818974e-01  5.457475e-01  1.110484e-01 -3.090035e+01 
1.830400e+01  1.790513e+02  3.833909e-01  5.459819e-01  1.113255e-01 -3.082336e+01 
1.487218e+01  1.786759e+02  3.822721e-01  5.555079e-01  1.121772e-01 -3.061726e+01 
1.688204e+01  1.792320e+02  3.903072e-01  5.587991e-01  1.117152e-01 -3.096726e+01 
1.707329e+01  1.793124e+02  3.910105e-01  5.580311e-01  1.119204e-01 -3.081911e+01 
1.837382e+01  1.787003e+02  3.917366e-01  5.581740e-01  1.122009e-01 -3.094606e+01 
1.785331e+01  1.788591e+02  3.914489e-01  5.568416e-01  1.124817e-01 -3.054438e+01 
1.498284e+01  1.788916e+02  3.843297e-01  5.549813e-01  1.108575e-01 -3.083199e+01 
1.627438e+01  1.801033e+02  3.801169e-01  5.516872e-01  1.090447e-01 -3.092376e+01 
1.387633e+01  1.794412e+02  3.741190e-01  5.570704e-01  1.078443e-01 -3.100905e+01 
1.490807e+01  1.785551e+02  3.793979e-01  5.552054e-01  1.099184e-01 -3.071250e+01 
1.503015e+01  1.784436e+02  3.747682e-01  5.596928e-01  1.100615e-01 -3.076057e+01 
1.626053e+01  1.783493e+02  3.752057e-01  5.613892e-01  1.087053e-01 -3.045535e+01 
1.571984e+01  1.791599e+02  3.728452e-01  5.596268e-01  1.103764e-01 -3.027906e+01 
1.635701e+01  1.787022e+02  3.755525e-01  5.656456e-01  1.097033e-01 -3.033469e+01 
1.524658e+01  1.793376e+02  3.748037e-01  5.626040e-01  1.091119e-01 -3.034204e+01 
1.652836e+01  1.795434e+02  3.783250e-01  5.670390e-01  1.098582e-01 -3.027696e+01 
1.738359e+01  1.789381e+02  3.678719e-01  5.633888e-01  1.092476e-01 -3.049172e+01 
1.896287e+01  1.804932e+02  3.707429e-01  5.626958e-01  1.108009e-01 -3.061826e+01 
1.573394e+01  1.792748e+02  3.675545e-01  5.541778e-01  1.110190e-01 -3.074819e+01 
1.644585e+01  1.786334e+02  3.679106e-01  5.596553e-01  1.122298e-01 -3.099570e+01 
1.843817e+01  1.779243e+02  3.750261e-01  5.624668e-01  1.125993e-01 -3.120434e+01 
2.257776e+01  1.773360e+02  3.763144e-01  5.662150e-01  1.123111e-01 -3.099343e+01 
1.566074e+01  1.785458e+02  3.825367e-01  5.634495e-01  1.129006e-01 -3.117166e+01 
1.431522e+01  1.791480e+02  3.843776e-01  5.638419e-01  1.131178e-01 -3.089702e+01 
1.433218e+01  1.789387e+02  3.837496e-01  5.635352e-01  1.135589e-01 -3.094017e+01 
1.712132e+01  1.790962e+02  3.875189e-01  5.601549e-01  1.136749e-01 -3.131396e+01 
1.845263e+01  1.785747e+02  3.860411e-01  5.572875e-01  1.138428e-01 -3.140248e+01 
1.881686e+01  1.793914e+02  3.782781e-01  5.612754e-01  1.140158e-01 -3.177688e+01 
1.838363e+01  1.798071e+02  3.857425e-01  5.601001e-01  1.158364e-01 -3.146113e+01 
1.775022e+01  1.794257e+02  3.858957e-01  5.585700e-01  1.165487e-01 -3.145852e+01 
1.801119e+01  1.797806e+02  3.847464e-01  5.541013e-01  1.174351e-01 -3.138383e+01 
1.829966e+01  1.793110e+02  3.834821e-01  5.479572e-01  1.182178e-01 -3.124612e+01 
1.838073e+01  1.793080e+02  3.848088e-01  5.465705e-01  1.176253e-01 -3.098683e+01 
1.949589e+01  1.793414e+02  3.802231e-01  5.435070e-01  1.178778e-01 -3.119468e+01 
1.947988e+01  1.790663e+02  3.816157e-01  5.439946e-01  1.195666e-01 -3.113065e+01 
2.031807e+01  1.799353e+02  3.772111e-01  5.459095e-01  1.188407e-01 -3.152214e+01 
2.089102e+01  1.800867e+02  3.816612e-01  5.498833e-01  1.191176e-01 -3.158971e+01 
1.769739e+01  1.792822e+02  3.836780e-01  5.498331e-01  1.186849e-01 -3.128018e+01 
