1.950000e-01 -2.100000e-01 3.489732e-01 4.576393e-01 1.900000e-01 -2.050000e-01 3.498492e-01 4.610576e-01
1.950000e-01 -2.100000e-01 3.489732e-01 4.576393e-01 2.050000e-01 -2.100000e-01 3.496303e-01 4.600254e-01
2.050000e-01 -2.100000e-01 3.496303e-01 4.600254e-01 2.150000e-01 -2.100000e-01 3.502090e-01 4.623020e-01
2.150000e-01 -2.100000e-01 3.502090e-01 4.623020e-01 2.250000e-01 -2.100000e-01 3.507136e-01 4.644660e-01
2.250000e-01 -2.100000e-01 3.507136e-01 4.644660e-01 2.350000e-01 -2.100000e-01 3.511487e-01 4.665144e-01
2.350000e-01 -2.100000e-01 3.511487e-01 4.665144e-01 2.450000e-01 -2.100000e-01 3.515190e-01 4.684442e-01
2.450000e-01 -2.100000e-01 3.515190e-01 4.684442e-01 2.550000e-01 -2.100000e-01 3.518296e-01 4.702529e-01
2.550000e-01 -2.100000e-01 3.518296e-01 4.702529e-01 2.650000e-01 -2.100000e-01 3.520854e-01 4.719378e-01
2.650000e-01 -2.100000e-01 3.520854e-01 4.719378e-01 2.750000e-01 -2.100000e-01 3.522917e-01 4.734966e-01
2.750000e-01 -2.100000e-01 3.522917e-01 4.734966e-01 2.850000e-01 -2.100000e-01 3.524539e-01 4.749272e-01
2.850000e-01 -2.100000e-01 3.524539e-01 4.749272e-01 2.950000e-01 -2.100000e-01 3.525775e-01 4.762277e-01
2.950000e-01 -2.100000e-01 3.525775e-01 4.762277e-01 3.050000e-01 -2.100000e-01 3.526682e-01 4.773962e-01
3.050000e-01 -2.100000e-01 3.526682e-01 4.773962e-01 3.150000e-01 -2.100000e-01 3.527316e-01 4.784314e-01
3.150000e-01 -2.100000e-01 3.527316e-01 4.784314e-01 3.250000e-01 -2.100000e-01 3.527735e-01 4.793319e-01
3.250000e-01 -2.100000e-01 3.527735e-01 4.793319e-01 3.350000e-01 -2.100000e-01 3.527997e-01 4.800968e-01
3.350000e-01 -2.100000e-01 3.527997e-01 4.800968e-01 3.450000e-01 -2.100000e-01 3.528162e-01 4.807251e-01
3.450000e-01 -2.100000e-01 3.528162e-01 4.807251e-01 3.550000e-01 -2.100000e-01 3.528289e-01 4.812164e-01
3.550000e-01 -2.100000e-01 3.528289e-01 4.812164e-01 3.650000e-01 -2.100000e-01 3.528437e-01 4.815703e-01
3.650000e-01 -2.100000e-01 3.528437e-01 4.815703e-01 3.750000e-01 -2.100000e-01 3.528664e-01 4.817868e-01
3.750000e-01 -2.100000e-01 3.528664e-01 4.817868e-01 3.850000e-01 -2.100000e-01 3.529031e-01 4.818660e-01
3.850000e-01 -2.100000e-01 3.529031e-01 4.818660e-01 3.950000e-01 -2.100000e-01 3.529595e-01 4.818085e-01
3.950000e-01 -2.100000e-01 3.529595e-01 4.818085e-01 4.000000e-01 -2.050000e-01 3.529036e-01 4.867094e-01
1.450000e-01 -2.000000e-01 3.473337e-01 4.531979e-01 1.400000e-01 -1.950000e-01 3.482937e-01 4.561559e-01
1.450000e-01 -2.000000e-01 3.473337e-01 4.531979e-01 1.550000e-01 -2.000000e-01 3.483508e-01 4.561501e-01
1.550000e-01 -2.000000e-01 3.483508e-01 4.561501e-01 1.650000e-01 -2.000000e-01 3.492668e-01 4.590089e-01
1.650000e-01 -2.000000e-01 3.492668e-01 4.590089e-01 1.750000e-01 -2.000000e-01 3.500853e-01 4.617703e-01
1.750000e-01 -2.000000e-01 3.500853e-01 4.617703e-01 1.850000e-01 -2.000000e-01 3.508097e-01 4.644309e-01
1.900000e-01 -2.050000e-01 3.498492e-01 4.610576e-01 1.850000e-01 -2.000000e-01 3.508097e-01 4.644309e-01
4.000000e-01 -2.050000e-01 3.529036e-01 4.867094e-01 4.050000e-01 -2.000000e-01 3.527761e-01 4.916076e-01
4.050000e-01 -2.000000e-01 3.527761e-01 4.916076e-01 4.150000e-01 -2.000000e-01 3.527527e-01 4.912692e-01
4.150000e-01 -2.000000e-01 3.527527e-01 4.912692e-01 4.250000e-01 -2.000000e-01 3.527673e-01 4.907930e-01
4.250000e-01 -2.000000e-01 3.527673e-01 4.907930e-01 4.350000e-01 -2.000000e-01 3.528259e-01 4.901803e-01
4.350000e-01 -2.000000e-01 3.528259e-01 4.901803e-01 4.450000e-01 -2.000000e-01 3.529338e-01 4.894327e-01
4.450000e-01 -2.000000e-01 3.529338e-01 4.894327e-01 4.500000e-01 -1.950000e-01 3.525752e-01 4.939529e-01
1.150000e-01 -1.900000e-01 3.469323e-01 4.525709e-01 1.100000e-01 -1.850000e-01 3.479261e-01 4.552341e-01
1.150000e-01 -1.900000e-01 3.469323e-01 4.525709e-01 1.250000e-01 -1.900000e-01 3.481903e-01 4.558551e-01
1.250000e-01 -1.900000e-01 3.481903e-01 4.558551e-01 1.350000e-01 -1.900000e-01 3.493345e-01 4.590570e-01
1.400000e-01 -1.950000e-01 3.482937e-01 4.561559e-01 1.350000e-01 -1.900000e-01 3.493345e-01 4.590570e-01
4.500000e-01 -1.950000e-01 3.525752e-01 4.939529e-01 4.550000e-01 -1.900000e-01 3.521374e-01 4.984590e-01
4.550000e-01 -1.900000e-01 3.521374e-01 4.984590e-01 4.650000e-01 -1.900000e-01 3.522290e-01 4.974196e-01
4.650000e-01 -1.900000e-01 3.522290e-01 4.974196e-01 4.750000e-01 -1.900000e-01 3.523885e-01 4.962481e-01
