chi_square posx posy ellipticity position_angle einstein_radius power_index
2.442210e+01  3.729530e-01  5.491657e-01  1.060932e-01 -3.080018e+01  7.010413e-01  1.849201e+00 
2.583952e+01  3.672154e-01  5.517211e-01  1.054227e-01 -3.081331e+01  6.983132e-01  1.849749e+00 
2.557476e+01  3.702847e-01  5.454675e-01  1.056536e-01 -3.090451e+01  6.972385e-01  1.836241e+00 
2.720231e+01  3.693592e-01  5.441369e-01  1.067887e-01 -3.034139e+01  6.974941e-01  1.845553e+00 
2.811611e+01  3.688446e-01  5.473206e-01  1.067049e-01 -3.024837e+01  7.068443e-01  1.847045e+00 
2.827223e+01  3.732669e-01  5.456072e-01  1.069292e-01 -3.018009e+01  7.064992e-01  1.885297e+00 
2.796259e+01  3.702312e-01  5.535397e-01  1.070131e-01 -3.017766e+01  6.997813e-01  1.891105e+00 
2.825898e+01  3.711330e-01  5.542885e-01  1.059678e-01 -3.017117e+01  7.029651e-01  1.906529e+00 
2.819159e+01  3.666380e-01  5.564444e-01  1.063247e-01 -3.048777e+01  6.995528e-01  1.903375e+00 
2.701747e+01  3.681666e-01  5.557986e-01  1.064162e-01 -3.079609e+01  6.967942e-01  1.901133e+00 
3.051187e+01  3.609883e-01  5.478135e-01  1.054752e-01 -3.138525e+01  7.039575e-01  1.910742e+00 
3.207918e+01  3.621954e-01  5.374631e-01  1.070049e-01 -3.118368e+01  6.974563e-01  1.893268e+00 
3.830432e+01  3.691283e-01  5.268615e-01  1.068169e-01 -3.100804e+01  6.983457e-01  1.899010e+00 
3.819602e+01  3.684173e-01  5.274434e-01  1.068182e-01 -3.117095e+01  7.077827e-01  1.905694e+00 
3.344994e+01  3.694348e-01  5.310016e-01  1.079952e-01 -3.117375e+01  7.056036e-01  1.880594e+00 
3.013307e+01  3.663818e-01  5.369640e-01  1.088583e-01 -3.134598e+01  6.989690e-01  1.850819e+00 
2.987674e+01  3.601019e-01  5.467974e-01  1.089360e-01 -3.117815e+01  7.075255e-01  1.849596e+00 
2.749611e+01  3.626903e-01  5.447848e-01  1.092989e-01 -3.104172e+01  7.040483e-01  1.871533e+00 
2.750713e+01  3.617842e-01  5.457080e-01  1.097836e-01 -3.097902e+01  6.988972e-01  1.835641e+00 
2.901401e+01  3.668033e-01  5.547555e-01  1.097583e-01 -3.154364e+01  7.019065e-01  1.870551e+00 
2.771229e+01  3.746137e-01  5.517508e-01  1.096968e-01 -3.151290e+01  7.022899e-01  1.886299e+00 
2.676926e+01  3.705122e-01  5.475636e-01  1.102790e-01 -3.083993e+01  7.085450e-01  1.882342e+00 
2.480182e+01  3.707926e-01  5.504413e-01  1.116827e-01 -3.072142e+01  6.996409e-01  1.882861e+00 
2.498184e+01  3.722881e-01  5.474430e-01  1.118829e-01 -3.086810e+01  6.978707e-01  1.853602e+00 
2.518336e+01  3.707547e-01  5.457443e-01  1.102429e-01 -3.063202e+01  6.989914e-01  1.863072e+00 
2.507829e+01  3.731745e-01  5.445925e-01  1.095473e-01 -3.070153e+01  7.010548e-01  1.807085e+00 
2.553100e+01  3.760454e-01  5.480327e-01  1.084830e-01 -3.060668e+01  6.985292e-01  1.805306e+00 
2.604399e+01  3.754769e-01  5.501514e-01  1.078817e-01 -3.076430e+01  6.973580e-01  1.780548e+00 
2.681638e+01  3.751787e-01  5.415630e-01  1.078693e-01 -3.086031e+01  7.042294e-01  1.773078e+00 
2.707407e+01  3.777373e-01  5.458672e-01  1.069034e-01 -3.091845e+01  7.043645e-01  1.768521e+00 
2.977007e+01  3.811141e-01  5.407927e-01  1.068440e-01 -3.075636e+01  7.061816e-01  1.780136e+00 
3.003943e+01  3.807985e-01  5.403282e-01  1.068373e-01 -3.040889e+01  7.054625e-01  1.776241e+00 
2.693779e+01  3.789994e-01  5.499938e-01  1.064166e-01 -3.101047e+01  7.049204e-01  1.803487e+00 
2.870429e+01  3.768297e-01  5.540249e-01  1.061749e-01 -3.145392e+01  6.976333e-01  1.802654e+00 
2.772819e+01  3.796742e-01  5.526551e-01  1.046031e-01 -3.121683e+01  6.963696e-01  1.815079e+00 
2.951786e+01  3.714905e-01  5.506638e-01  1.048747e-01 -3.077449e+01  6.898638e-01  1.817422e+00 
2.744953e+01  3.757587e-01  5.518915e-01  1.056603e-01 -3.140534e+01  6.983078e-01  1.814597e+00 
2.578794e+01  3.779976e-01  5.503262e-01  1.051471e-01 -3.102997e+01  7.005859e-01  1.806658e+00 
2.852046e+01  3.792517e-01  5.526945e-01  1.059761e-01 -3.054169e+01  6.930208e-01  1.800582e+00 
2.726810e+01  3.826045e-01  5.500657e-01  1.062891e-01 -3.055456e+01  6.998156e-01  1.809624e+00 
2.841989e+01  3.774435e-01  5.478630e-01  1.049238e-01 -3.046485e+01  7.095432e-01  1.859683e+00 
2.625493e+01  3.759482e-01  5.419422e-01  1.053891e-01 -3.086727e+01  7.033137e-01  1.851258e+00 
2.827763e+01  3.824604e-01  5.498753e-01  1.061082e-01 -3.054889e+01  7.071417e-01  1.859498e+00 
2.717969e+01  3.842770e-01  5.503723e-01  1.055478e-01 -3.066873e+01  7.010521e-01  1.864754e+00 
2.843862e+01  3.860980e-01  5.534901e-01  1.059809e-01 -3.047856e+01  6.994969e-01  1.866197e+00 
3.027753e+01  3.794458e-01  5.540230e-01  1.046694e-01 -3.021457e+01  6.915946e-01  1.878592e+00 
3.006607e+01  3.868128e-01  5.584232e-01  1.034403e-01 -3.040925e+01  7.037359e-01  1.896270e+00 
3.054417e+01  3.873863e-01  5.588689e-01  1.034183e-01 -3.026190e+01  7.015613e-01  1.920548e+00 
2.918465e+01  3.870115e-01  5.584785e-01  1.019530e-01 -3.060705e+01  6.971260e-01  1.937779e+00 
2.786482e+01  3.800132e-01  5.568425e-01  1.023903e-01 -3.049958e+01  7.059882e-01  1.919945e+00 
2.776153e+01  3.813142e-01  5.568421e-01  1.041803e-01 -3.060636e+01  7.054878e-01  1.945584e+00 
2.830135e+01  3.829917e-01  5.603894e-01  1.055960e-01 -3.051051e+01  6.987272e-01  1.964796e+00 
2.846073e+01  3.834534e-01  5.539858e-01  1.053465e-01 -3.030640e+01  6.992467e-01  1.996186e+00 
2.656275e+01  3.783652e-01  5.565511e-01  1.039183e-01 -3.058529e+01  6.985853e-01  1.976569e+00 
2.954566e+01  3.815183e-01  5.621963e-01  1.042300e-01 -3.082990e+01  7.055292e-01  1.964650e+00 
2.682802e+01  3.752688e-01  5.569636e-01  1.043162e-01 -3.076961e+01  7.044206e-01  1.972562e+00 
2.776101e+01  3.712760e-01  5.509717e-01  1.038845e-01 -3.065942e+01  7.054626e-01  2.002061e+00 
2.936674e+01  3.796102e-01  5.510327e-01  1.051596e-01 -3.039121e+01  7.078430e-01  1.999393e+00 
2.587441e+01  3.782798e-01  5.527945e-01  1.057435e-01 -3.072608e+01  7.015238e-01  1.977365e+00 
2.593334e+01  3.744171e-01  5.513159e-01  1.031427e-01 -3.056904e+01  7.014091e-01  1.959619e+00 
2.679444e+01  3.724849e-01  5.491111e-01  1.022706e-01 -3.056351e+01  7.041467e-01  1.962346e+00 
2.815130e+01  3.694694e-01  5.433467e-01  1.023530e-01 -3.061551e+01  7.004779e-01  1.955776e+00 
2.994936e+01  3.681143e-01  5.401984e-01  1.032034e-01 -3.078073e+01  7.014734e-01  1.973985e+00 
3.310589e+01  3.654600e-01  5.389154e-01  1.035857e-01 -3.059162e+01  6.963824e-01  1.968749e+00 
3.497635e+01  3.634273e-01  5.440888e-01  1.029057e-01 -2.989619e+01  6.996995e-01  1.928075e+00 
3.328629e+01  3.700496e-01  5.410811e-01  1.021379e-01 -2.983326e+01  7.036223e-01  1.909787e+00 
3.321637e+01  3.636958e-01  5.440719e-01  1.032970e-01 -2.999468e+01  7.053996e-01  1.901460e+00 
3.068947e+01  3.666559e-01  5.465275e-01  1.036082e-01 -3.007189e+01  7.046722e-01  1.910804e+00 
3.282261e+01  3.597274e-01  5.425241e-01  1.041091e-01 -3.034228e+01  7.060292e-01  1.896345e+00 
3.122733e+01  3.605127e-01  5.488970e-01  1.036433e-01 -3.033854e+01  7.030242e-01  1.891596e+00 
3.219038e+01  3.605879e-01  5.462816e-01  1.015841e-01 -3.023976e+01  7.004351e-01  1.891474e+00 
2.841276e+01  3.641847e-01  5.547192e-01  1.008163e-01 -3.092076e+01  7.051352e-01  1.871759e+00 
3.079203e+01  3.609840e-01  5.555110e-01  9.926956e-02 -3.106247e+01  7.054214e-01  1.870984e+00 
3.007979e+01  3.649601e-01  5.503363e-01  1.024398e-01 -3.080453e+01  7.109657e-01  1.852364e+00 
2.602484e+01  3.729900e-01  5.513746e-01  1.037266e-01 -3.059920e+01  7.063515e-01  1.835480e+00 
2.673255e+01  3.675628e-01  5.542945e-01  1.052614e-01 -3.101087e+01  7.042126e-01  1.810580e+00 
2.504358e+01  3.715673e-01  5.450845e-01  1.057542e-01 -3.094379e+01  6.995796e-01  1.810442e+00 
2.721411e+01  3.690368e-01  5.432048e-01  1.048723e-01 -3.042337e+01  6.966236e-01  1.789252e+00 
2.606411e+01  3.714096e-01  5.410503e-01  1.049808e-01 -3.054557e+01  7.009541e-01  1.803616e+00 
2.685116e+01  3.704049e-01  5.516324e-01  1.060114e-01 -3.075862e+01  7.076981e-01  1.812356e+00 
2.944319e+01  3.704004e-01  5.522833e-01  1.070085e-01 -3.115648e+01  7.102211e-01  1.802608e+00 
3.742626e+01  3.697186e-01  5.468168e-01  1.067927e-01 -3.130145e+01  7.181199e-01  1.809235e+00 
3.452583e+01  3.717142e-01  5.386198e-01  1.058081e-01 -3.109524e+01  7.155729e-01  1.822871e+00 
3.422040e+01  3.693951e-01  5.330799e-01  1.057227e-01 -3.088119e+01  7.132283e-01  1.833313e+00 
3.179837e+01  3.740582e-01  5.334763e-01  1.067293e-01 -3.077109e+01  7.096987e-01  1.814866e+00 
2.751100e+01  3.735877e-01  5.390410e-01  1.065885e-01 -3.040583e+01  7.038004e-01  1.825548e+00 
